USERR_ID,EVENT_ID,NAME,DOMAIN,DATE,STARTTIME,ENDTIME,LOCATION,TRAINER,CAPACITY,REGISTERED,RESOURCE_LINK,DESCRIPTION,ID,FIRST_NAME,LAST_NAME,EMAIL,GENDER,DESIGNATION,EXPERIENCE,React,Javascript,Node,Python,Machine_Learning,NoSQL,ETL,Data_Warehouse,Big_Data,HTML,SQL
34,23,Advanced Data Engineering Techniques Seminar,data-engineering,04-10-2023,11:05:00,02:32:00,oasis,Jacquelyn Olivelli,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,34,Modesta,Klimuk,mklimukx@examiner.com,Female,consultant,10,True,False,True,False,False,True,False,True,True,True,True
48,7,Full Stack Tech Talks: Cutting-Edge Technologies,full-stack,09-04-2023,20:21:00,03:59:00,falcon,Huberto Binding,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,48,Conn,Cuddon,ccuddon1b@discuz.net,Female,tribe master,8,False,False,False,True,True,False,True,False,False,True,False
75,26,Databases Deep Dive Workshop,database,24-02-2024,16:24:00,04:02:00,groot,Lacee Morford,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,75,Lemmie,Domeney,ldomeney22@nytimes.com,Female,consultant,6,True,False,False,False,True,False,False,False,True,True,True
5,13,Full Stack Showcase: Projects and Portfolios,full-stack,02-04-2024,17:53:00,03:11:00,tardis,Clemmie Gallaher,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,5,Clemens,Kopec,ckopec4@usgs.gov,Female,tribe master,0,False,True,True,True,True,False,True,False,True,False,False
35,24,Full Stack Showcase: Projects and Portfolios,full-stack,24-12-2023,12:26:00,01:29:00,jarvis,Tyne Blincoe,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,35,Burch,Gilchriest,bgilchriesty@jiathis.com,Female,junior software engineer,0,False,False,True,True,True,False,True,True,False,True,True
37,9,Advanced Data Engineering Techniques Seminar,data-engineering,21-06-2023,18:39:00,05:04:00,tardis,Cati Agent,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,37,Algernon,Langeley,alangeley10@t-online.de,Female,tribe master,6,True,True,False,False,True,True,False,True,True,False,False
84,26,Databases Deep Dive Workshop,database,24-02-2024,16:24:00,04:02:00,groot,Lacee Morford,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,84,Adel,Schenkel,aschenkel2b@ustream.tv,Female,intern,7,True,True,True,False,False,True,True,False,True,True,True
2,9,Advanced Data Engineering Techniques Seminar,data-engineering,21-06-2023,18:39:00,05:04:00,tardis,Cati Agent,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,2,Cheston,Benge,cbenge1@fotki.com,Male,intern,7,False,True,False,True,True,True,False,True,False,True,True
55,29,Data Analytics Panel: Industry Experts' Insights,data-analytics,29-01-2024,18:23:00,05:33:00,jarvis,Charity Bluck,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,55,Vaughan,Perfect,vperfect1i@samsung.com,Male,senior software engineer,7,True,True,False,True,False,False,False,True,False,True,False
38,4,Full Stack Development Bootcamp,full-stack,04-07-2023,19:09:00,03:37:00,aurum,Selma Eathorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,38,Rosana,Girardey,rgirardey11@ox.ac.uk,Male,consultant,3,True,True,False,False,True,True,True,True,False,False,True
34,3,Full Stack Tech Talks: Cutting-Edge Technologies,full-stack,16-09-2023,16:05:00,09:40:00,aurum,Zsa zsa Banfill,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,34,Modesta,Klimuk,mklimukx@examiner.com,Female,consultant,10,True,False,True,False,False,True,False,True,True,True,True
27,13,Full Stack Showcase: Projects and Portfolios,full-stack,02-04-2024,17:53:00,03:11:00,tardis,Clemmie Gallaher,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,27,Palmer,Grandisson,pgrandissonq@bloomberg.com,Male,intern,6,True,False,True,True,True,True,False,True,False,True,False
45,1,Full Stack Hackathon: Building Next-Gen Apps,full-stack,29-09-2023,14:14:00,04:08:00,oasis,Filmore Matyasik,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,45,Lynelle,Le Noire,llenoire18@cam.ac.uk,Male,tribe master,9,False,False,True,True,True,False,False,False,True,False,False
52,14,Databases Seminar: NoSQL Fundamentals and Beyond,database,19-02-2024,11:55:00,06:40:00,aurum,Arni Albrighton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,52,Rozele,Kennifick,rkennifick1f@wikia.com,Male,consultant,7,False,False,True,True,True,False,False,False,True,False,True
11,5,Databases Deep Dive Workshop,database,30-07-2023,11:07:00,06:21:00,aurum,Aaron Beebee,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,11,Page,O'Scanlan,poscanlana@moonfruit.com,Male,junior software engineer,9,False,False,False,True,True,False,False,False,True,True,True
71,17,Data Science Meetup: Exploring AI Trends,data-science,27-03-2024,11:12:00,04:01:00,oasis,Loni Caro,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,71,Wesley,Hanselmann,whanselmann1y@jugem.jp,Male,senior software engineer,6,True,True,True,False,False,False,False,True,True,False,False
16,6,Databases Conference & Expo,database,04-04-2024,14:51:00,00:41:00,tardis,Kathryn Monckton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,16,Edythe,Grisdale,egrisdalef@baidu.com,Male,consultant,1,False,False,False,True,False,True,True,True,False,True,False
77,22,Full Stack Showcase: Projects and Portfolios,full-stack,18-07-2023,18:34:00,06:13:00,tardis,Catharine Montier,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,77,Portie,Cortin,pcortin24@zimbio.com,Female,senior software engineer,3,True,True,True,True,True,False,False,False,True,True,True
100,17,Data Science Meetup: Exploring AI Trends,data-science,27-03-2024,11:12:00,04:01:00,oasis,Loni Caro,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,100,Ailina,Easterfield,aeasterfield2r@bloomberg.com,Male,tribe master,1,False,False,False,True,True,True,True,False,True,False,True
91,16,Data Analytics for Business Professionals,data-analytics,24-05-2024,14:48:00,01:59:00,jarvis,Cordey Panton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,91,Marlene,Abbatucci,mabbatucci2i@arstechnica.com,Female,senior software engineer,3,True,True,True,False,True,False,False,True,False,False,False
28,28,Data Analytics Challenge: Solving Real-World Problems,data-analytics,13-04-2023,19:36:00,08:09:00,falcon,Carson Bohin,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,28,Athene,Sadd,asaddr@cnbc.com,Male,intern,6,True,True,True,True,False,False,True,False,True,False,False
95,21,Full Stack Webinar Series: Frontend to Backend,full-stack,23-07-2023,18:33:00,02:24:00,falcon,Benjamen Pass,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,95,Orelie,Ailward,oailward2m@google.pl,Female,tribe master,6,True,True,False,True,False,False,False,False,False,True,False
55,22,Full Stack Showcase: Projects and Portfolios,full-stack,18-07-2023,18:34:00,06:13:00,tardis,Catharine Montier,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,55,Vaughan,Perfect,vperfect1i@samsung.com,Male,senior software engineer,7,True,True,False,True,False,False,False,True,False,True,False
64,19,Data Science Meetup: Exploring AI Trends,data-science,28-04-2024,14:12:00,02:11:00,aurum,Erwin Jewitt,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,64,Doralin,Stranahan,dstranahan1r@alibaba.com,Male,intern,4,True,False,True,False,False,True,False,True,False,True,False
7,3,Full Stack Tech Talks: Cutting-Edge Technologies,full-stack,16-09-2023,16:05:00,09:40:00,aurum,Zsa zsa Banfill,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,7,Ailis,Stickney,astickney6@nih.gov,Male,senior software engineer,10,True,False,True,True,False,False,True,False,True,True,False
27,17,Data Science Meetup: Exploring AI Trends,data-science,27-03-2024,11:12:00,04:01:00,oasis,Loni Caro,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,27,Palmer,Grandisson,pgrandissonq@bloomberg.com,Male,intern,6,True,False,True,True,True,True,False,True,False,True,False
12,12,Full Stack Tech Talks: Cutting-Edge Technologies,full-stack,13-12-2023,16:33:00,09:04:00,falcon,Murry Geharke,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,12,Tamarra,Carrell,tcarrellb@altervista.org,Male,consultant,5,True,False,False,True,True,False,True,False,True,False,False
10,19,Data Science Meetup: Exploring AI Trends,data-science,28-04-2024,14:12:00,02:11:00,aurum,Erwin Jewitt,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,10,Barbaraanne,Engall,bengall9@prnewswire.com,Male,tribe master,6,True,False,False,True,True,True,True,False,True,False,True
24,21,Full Stack Webinar Series: Frontend to Backend,full-stack,23-07-2023,18:33:00,02:24:00,falcon,Benjamen Pass,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,24,Fanchon,Gibby,fgibbyn@fastcompany.com,Female,junior software engineer,3,False,False,False,True,False,False,False,True,False,False,False
93,10,Databases Roundtable Discussion,database,26-06-2023,20:19:00,08:37:00,jarvis,Salome Pierucci,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,93,Dulcine,Gogie,dgogie2k@slate.com,Male,junior software engineer,3,False,True,True,True,True,True,False,True,False,False,False
63,14,Databases Seminar: NoSQL Fundamentals and Beyond,database,19-02-2024,11:55:00,06:40:00,aurum,Arni Albrighton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,63,Angie,Cherm,acherm1q@jimdo.com,Female,intern,4,True,False,False,False,False,False,False,True,False,False,True
71,23,Advanced Data Engineering Techniques Seminar,data-engineering,04-10-2023,11:05:00,02:32:00,oasis,Jacquelyn Olivelli,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,71,Wesley,Hanselmann,whanselmann1y@jugem.jp,Male,senior software engineer,6,True,True,True,False,False,False,False,True,True,False,False
41,27,Data Science Summit: Cutting-Edge Research,data-science,29-09-2023,21:09:00,02:19:00,tardis,Anica Skeemor,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,41,Tawnya,Blackhurst,tblackhurst14@usnews.com,Female,tribe master,10,False,False,True,False,False,False,True,False,False,False,False
68,18,Databases Conference & Expo,database,17-05-2023,13:33:00,03:40:00,oasis,Talia Pedder,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,68,Cletis,Privett,cprivett1v@ft.com,Male,consultant,1,False,False,False,False,False,True,True,True,True,False,False
18,7,Full Stack Tech Talks: Cutting-Edge Technologies,full-stack,09-04-2023,20:21:00,03:59:00,falcon,Huberto Binding,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,18,Marisa,Fairman,mfairmanh@craigslist.org,Male,intern,9,True,False,True,True,True,True,False,False,False,True,True
96,25,Data Science Symposium: AI and Beyond,data-science,25-12-2023,18:56:00,08:19:00,aurum,Jackelyn Gyves,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,96,Ulrich,Mully,umully2n@bloomberg.com,Male,tribe master,1,False,True,True,False,True,True,False,True,True,False,True
27,26,Databases Deep Dive Workshop,database,24-02-2024,16:24:00,04:02:00,groot,Lacee Morford,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,27,Palmer,Grandisson,pgrandissonq@bloomberg.com,Male,intern,6,True,False,True,True,True,True,False,True,False,True,False
94,28,Data Analytics Challenge: Solving Real-World Problems,data-analytics,13-04-2023,19:36:00,08:09:00,falcon,Carson Bohin,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,94,Denis,Mayell,dmayell2l@xrea.com,Male,junior software engineer,0,True,True,False,True,True,False,True,False,False,False,False
34,10,Databases Roundtable Discussion,database,26-06-2023,20:19:00,08:37:00,jarvis,Salome Pierucci,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,34,Modesta,Klimuk,mklimukx@examiner.com,Female,consultant,10,True,False,True,False,False,True,False,True,True,True,True
16,4,Full Stack Development Bootcamp,full-stack,04-07-2023,19:09:00,03:37:00,aurum,Selma Eathorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,16,Edythe,Grisdale,egrisdalef@baidu.com,Male,consultant,1,False,False,False,True,False,True,True,True,False,True,False
93,26,Databases Deep Dive Workshop,database,24-02-2024,16:24:00,04:02:00,groot,Lacee Morford,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,93,Dulcine,Gogie,dgogie2k@slate.com,Male,junior software engineer,3,False,True,True,True,True,True,False,True,False,False,False
42,3,Full Stack Tech Talks: Cutting-Edge Technologies,full-stack,16-09-2023,16:05:00,09:40:00,aurum,Zsa zsa Banfill,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,42,Emmet,Ackred,eackred15@harvard.edu,Male,senior software engineer,6,True,True,True,True,False,False,False,True,False,False,True
46,10,Databases Roundtable Discussion,database,26-06-2023,20:19:00,08:37:00,jarvis,Salome Pierucci,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,46,Herculie,Sellars,hsellars19@ezinearticles.com,Female,consultant,1,True,False,False,False,True,True,False,True,False,True,False
85,11,Databases Workshop: Mastering SQL,database,26-02-2024,09:29:00,05:35:00,falcon,Celka Moyer,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,85,Maribeth,Peery,mpeery2c@twitpic.com,Male,tribe master,6,False,True,True,True,False,False,True,True,False,False,False
58,14,Databases Seminar: NoSQL Fundamentals and Beyond,database,19-02-2024,11:55:00,06:40:00,aurum,Arni Albrighton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,58,Lemmy,Magnar,lmagnar1l@bluehost.com,Male,intern,5,True,False,True,True,False,True,True,False,False,True,True
51,17,Data Science Meetup: Exploring AI Trends,data-science,27-03-2024,11:12:00,04:01:00,oasis,Loni Caro,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,51,Conney,Sangster,csangster1e@upenn.edu,Male,consultant,0,False,False,False,False,True,True,False,True,True,False,False
93,14,Databases Seminar: NoSQL Fundamentals and Beyond,database,19-02-2024,11:55:00,06:40:00,aurum,Arni Albrighton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,93,Dulcine,Gogie,dgogie2k@slate.com,Male,junior software engineer,3,False,True,True,True,True,True,False,True,False,False,False
64,20,Databases Workshop: Mastering SQL,database,06-08-2023,19:41:00,03:01:00,jarvis,Latia Keer,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,64,Doralin,Stranahan,dstranahan1r@alibaba.com,Male,intern,4,True,False,True,False,False,True,False,True,False,True,False
89,2,Data Analytics Hackathon,data-analytics,12-09-2023,11:15:00,01:07:00,oasis,Shermie Espinal,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,89,April,Cranton,acranton2g@google.fr,Male,consultant,5,False,True,False,False,True,True,False,True,False,True,True
3,4,Full Stack Development Bootcamp,full-stack,04-07-2023,19:09:00,03:37:00,aurum,Selma Eathorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,3,Russ,Barbosa,rbarbosa2@theglobeandmail.com,Female,tribe master,2,False,True,True,True,True,False,False,True,False,False,False
43,6,Databases Conference & Expo,database,04-04-2024,14:51:00,00:41:00,tardis,Kathryn Monckton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,43,Juliet,Rayman,jrayman16@skyrock.com,Female,senior software engineer,0,False,False,True,True,True,True,True,True,False,False,False
24,16,Data Analytics for Business Professionals,data-analytics,24-05-2024,14:48:00,01:59:00,jarvis,Cordey Panton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,24,Fanchon,Gibby,fgibbyn@fastcompany.com,Female,junior software engineer,3,False,False,False,True,False,False,False,True,False,False,False
97,21,Full Stack Webinar Series: Frontend to Backend,full-stack,23-07-2023,18:33:00,02:24:00,falcon,Benjamen Pass,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,97,Shay,Real,sreal2o@surveymonkey.com,Male,tribe master,2,False,True,True,True,True,True,True,False,False,False,False
18,14,Databases Seminar: NoSQL Fundamentals and Beyond,database,19-02-2024,11:55:00,06:40:00,aurum,Arni Albrighton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,18,Marisa,Fairman,mfairmanh@craigslist.org,Male,intern,9,True,False,True,True,True,True,False,False,False,True,True
67,14,Databases Seminar: NoSQL Fundamentals and Beyond,database,19-02-2024,11:55:00,06:40:00,aurum,Arni Albrighton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,67,Thelma,Geeves,tgeeves1u@usgs.gov,Female,senior software engineer,0,True,False,True,False,True,False,False,False,True,True,True
79,8,Data Science Summit: Cutting-Edge Research,data-science,01-10-2023,18:21:00,09:39:00,falcon,Rodrick Wombwell,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,79,Bobbye,Lopes,blopes26@diigo.com,Male,consultant,7,True,True,False,True,False,True,True,True,True,False,False
84,20,Databases Workshop: Mastering SQL,database,06-08-2023,19:41:00,03:01:00,jarvis,Latia Keer,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,84,Adel,Schenkel,aschenkel2b@ustream.tv,Female,intern,7,True,True,True,False,False,True,True,False,True,True,True
93,10,Databases Roundtable Discussion,database,26-06-2023,20:19:00,08:37:00,jarvis,Salome Pierucci,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,93,Dulcine,Gogie,dgogie2k@slate.com,Male,junior software engineer,3,False,True,True,True,True,True,False,True,False,False,False
30,30,Data Engineering Workshop: Cloud Data Solutions,data-engineering,14-12-2023,19:48:00,07:22:00,tardis,Gloriana Shildrake,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,30,Mortie,O'Loughlin,moloughlint@elegantthemes.com,Male,junior software engineer,3,True,False,True,True,False,False,True,False,False,True,True
92,1,Full Stack Hackathon: Building Next-Gen Apps,full-stack,29-09-2023,14:14:00,04:08:00,oasis,Filmore Matyasik,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,92,Grata,Wormald,gwormald2j@gov.uk,Female,consultant,8,False,True,False,False,False,True,True,False,False,True,False
38,10,Databases Roundtable Discussion,database,26-06-2023,20:19:00,08:37:00,jarvis,Salome Pierucci,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,38,Rosana,Girardey,rgirardey11@ox.ac.uk,Male,consultant,3,True,True,False,False,True,True,True,True,False,False,True
87,7,Full Stack Tech Talks: Cutting-Edge Technologies,full-stack,09-04-2023,20:21:00,03:59:00,falcon,Huberto Binding,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,87,Kermie,Collumbine,kcollumbine2e@reverbnation.com,Female,senior software engineer,5,True,True,False,True,False,False,True,False,False,False,True
16,21,Full Stack Webinar Series: Frontend to Backend,full-stack,23-07-2023,18:33:00,02:24:00,falcon,Benjamen Pass,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,16,Edythe,Grisdale,egrisdalef@baidu.com,Male,consultant,1,False,False,False,True,False,True,True,True,False,True,False
4,19,Data Science Meetup: Exploring AI Trends,data-science,28-04-2024,14:12:00,02:11:00,aurum,Erwin Jewitt,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,4,Terra,Beverstock,tbeverstock3@squidoo.com,Female,senior software engineer,7,True,False,False,True,False,False,True,True,False,True,True
35,1,Full Stack Hackathon: Building Next-Gen Apps,full-stack,29-09-2023,14:14:00,04:08:00,oasis,Filmore Matyasik,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,35,Burch,Gilchriest,bgilchriesty@jiathis.com,Female,junior software engineer,0,False,False,True,True,True,False,True,True,False,True,True
67,1,Full Stack Hackathon: Building Next-Gen Apps,full-stack,29-09-2023,14:14:00,04:08:00,oasis,Filmore Matyasik,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,67,Thelma,Geeves,tgeeves1u@usgs.gov,Female,senior software engineer,0,True,False,True,False,True,False,False,False,True,True,True
13,24,Full Stack Showcase: Projects and Portfolios,full-stack,24-12-2023,12:26:00,01:29:00,jarvis,Tyne Blincoe,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,13,Petunia,Franz,pfranzc@cdc.gov,Female,tribe master,6,True,False,False,True,False,True,False,False,False,False,False
2,19,Data Science Meetup: Exploring AI Trends,data-science,28-04-2024,14:12:00,02:11:00,aurum,Erwin Jewitt,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,2,Cheston,Benge,cbenge1@fotki.com,Male,intern,7,False,True,False,True,True,True,False,True,False,True,True
69,18,Databases Conference & Expo,database,17-05-2023,13:33:00,03:40:00,oasis,Talia Pedder,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,69,Heida,MacGuffog,hmacguffog1w@chicagotribune.com,Male,tribe master,8,False,False,True,False,False,True,False,False,True,True,True
47,14,Databases Seminar: NoSQL Fundamentals and Beyond,database,19-02-2024,11:55:00,06:40:00,aurum,Arni Albrighton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,47,Caril,Tather,ctather1a@ycombinator.com,Male,consultant,0,False,True,True,True,False,False,True,True,False,False,False
53,9,Advanced Data Engineering Techniques Seminar,data-engineering,21-06-2023,18:39:00,05:04:00,tardis,Cati Agent,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,53,Mehetabel,Giocannoni,mgiocannoni1g@cdbaby.com,Male,junior software engineer,5,False,True,True,True,True,False,False,False,False,True,True
31,5,Databases Deep Dive Workshop,database,30-07-2023,11:07:00,06:21:00,aurum,Aaron Beebee,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,31,Jaquenette,Gillingham,jgillinghamu@lycos.com,Female,junior software engineer,5,False,True,False,True,False,False,True,False,False,False,False
2,21,Full Stack Webinar Series: Frontend to Backend,full-stack,23-07-2023,18:33:00,02:24:00,falcon,Benjamen Pass,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,2,Cheston,Benge,cbenge1@fotki.com,Male,intern,7,False,True,False,True,True,True,False,True,False,True,True
21,9,Advanced Data Engineering Techniques Seminar,data-engineering,21-06-2023,18:39:00,05:04:00,tardis,Cati Agent,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,21,Ketti,Crisell,kcrisellk@apache.org,Male,junior software engineer,6,False,True,False,True,True,True,True,False,True,False,False
86,27,Data Science Summit: Cutting-Edge Research,data-science,29-09-2023,21:09:00,02:19:00,tardis,Anica Skeemor,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,86,Lillian,Christy,lchristy2d@icio.us,Female,junior software engineer,2,False,True,True,True,True,True,True,True,False,True,False
23,21,Full Stack Webinar Series: Frontend to Backend,full-stack,23-07-2023,18:33:00,02:24:00,falcon,Benjamen Pass,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,23,Edd,Waterland,ewaterlandm@cbsnews.com,Male,intern,10,True,True,True,False,True,True,False,False,True,True,False
83,16,Data Analytics for Business Professionals,data-analytics,24-05-2024,14:48:00,01:59:00,jarvis,Cordey Panton,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,83,Krishnah,Roos,kroos2a@miitbeian.gov.cn,Female,intern,0,False,False,True,True,False,False,False,False,False,True,True
91,30,Data Engineering Workshop: Cloud Data Solutions,data-engineering,14-12-2023,19:48:00,07:22:00,tardis,Gloriana Shildrake,40,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,91,Marlene,Abbatucci,mabbatucci2i@arstechnica.com,Female,senior software engineer,3,True,True,True,False,True,False,False,True,False,False,False
